gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,1,0,0,-1.2861451872261143,1,1,-0.30556454315091375,-0.987103590600463,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,1.4848138982315828,1,1,-1.3302784035764135,-0.25643564823371445,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,1,1.5255632965471373,1,1,0.5115492645141531,1.5012897949083335,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
0,0,0,0,-1.2861451872261143,1,1,-1.4847328428301763,-1.0027053541287898,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
1,1,0,0,-1.163896992279451,1,1,0.9881989856521083,-0.825987914276954,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1,0,1,1,1.607062093178246,1,1,0.5248356678908205,1.50599229828166,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,1,0,1.607062093178246,1,1,1.091168611821283,1.9950306747928022,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0,-1.2453957889105598,1,1,-0.37033575961216886,-0.9640964829748883,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,-1.2861451872261143,1,1,-0.6975134427626122,-0.9922895289000195,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,1,1,-1.2861451872261143,1,1,-1.5279136538043463,-1.003276686314334,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1,0,1,1,1.607062093178246,1,1,1.3652006814650555,2.4376812727007087,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
0,0,1,0,-0.3489090259683637,1,0,0.04320354548661463,-0.3262700207590979,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,1,1,1,1.3218163049693654,1,1,1.4100422928613094,2.0856527491460692,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,0,0,0,-1.0008993990172337,1,1,0.2823588062666342,-0.733783689256026,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0,1,0,1.5663126948626918,1,0,0.8486917501970969,1.8028433173016116,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
0,0,1,1,0.3845801437116149,1,1,0.9699301810091903,0.8281945573925932,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0,1,1,1,0.6290765336049412,1,1,1.3120550679583847,1.2157115993954686,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1,0,1,1,-0.8786512040705705,1,0,-1.463142437343091,-0.8941302645605331,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
1,0,1,0,-0.6749042124927986,1,0,0.5231748674687371,-0.43093368228785867,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0,-0.7971524074394618,1,1,0.23087399318204677,-0.605607510860632,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1,0,0,0,-1.1231475939638966,1,0,-1.4830720424080928,-0.9708645719421062,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,0,1,0,0.34383074539606057,1,1,1.6143207447775756,1.0077906324869792,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1
0,0,0,0,-0.5526560175461356,1,1,-0.29559974061841277,-0.5572420439228192,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-1.2861451872261143,1,0,-1.5096448491614283,-1.0030349688512192,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,1,0,0,0.5475777369738324,1,0,1.004806989872943,0.9327483473472106,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
1,0,0,0,-1.2861451872261143,1,1,-1.5030016474730943,-1.0029470715919047,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,-0.7971524074394618,1,1,-1.4847328428301763,-0.8905923998731237,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1,0,1,1,0.3845801437116149,0,0,-0.5596670077296844,-0.11845892542475182,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1,0,0,0,-0.38965842428391806,1,1,0.5314788695791545,-0.16908774678991345,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,-0.5526560175461356,1,1,-1.4963584457847605,-0.8474787941793533,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.9601500007016792,1,1,0.5364612708454051,-0.6668719006028501,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,-1.2046463905950056,0,1,-0.9815103149388852,-0.9646678151604328,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
1,0,1,0,0.22158255044939748,1,0,0.13288676827912202,0.1615597684364697,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1,1,0,0,-1.2453957889105598,1,1,-0.523129398443848,-0.971589724331451,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,1.2810669066538112,1,1,1.308733467114218,1.9297010368072878,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
0,1,1,0,-0.3489090259683637,0,1,-0.8087870710422046,-0.6014543653580211,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
1,0,0,0,-1.163896992279451,1,0,-1.4963584457847605,-0.9816539605229632,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,1,-1.041648797332788,1,0,-1.4930368449405937,-0.9690846524409871,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,-1.2861451872261143,1,0,-0.49323499084634564,-0.9895866881760982,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,1.607062093178246,1,1,1.767114383609255,2.744728373801144,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,-0.1859114327061462,1,0,-0.2972605410404964,-0.34244311647296893,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-0.715653610808353,1,1,1.1326886223733699,-0.3847436725180801,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
0,0,0,0,-0.1859114327061462,1,0,-0.19927331613757165,-0.28451882258470246,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,1,0,-0.7971524074394618,1,1,0.028256341687863326,-0.6151004148665998,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
0,0,0,0,1.5255632965471373,1,1,0.8387269476645961,1.7949105896484763,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1,0,1,1,-1.1231475939638966,1,0,-1.49137604451851,-0.9742266421108864,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,1,1,0,-0.1859114327061462,1,1,1.5229767215629848,0.39666296278797336,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
0,0,1,1,-1.0008993990172337,1,0,-1.5113056495835118,-0.9415947845903722,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0,-0.8379018057550162,1,0,-0.7041566444509462,-0.7738868138182742,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0,-0.9194006023861249,1,1,-1.501340847051011,-0.9244987676536985,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.4253295420271693,1,1,0.42684844298789576,0.4676180253696169,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,1,1,0,-0.8786512040705705,1,1,1.1476358261721211,-0.5144800272663068,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,1,0,0,1.4033151016004741,1,0,-1.3252960023101632,-0.2767399151353677,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,1.3218163049693654,1,1,1.167565431237123,1.9081002853307454,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0,1,1,0.9143223218138218,1,0,-1.522931252538096,-0.5729756533401177,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0.5475777369738324,1,0,0.25910760035746555,0.41643984613373963,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1,0,0,1,-1.0823981956483424,1,0,0.9798949835416909,-0.7587245365865201,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
1,1,1,0,1.3218163049693654,1,1,1.2672134565621311,1.9735617692052312,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1,0,0,0,-0.06366323775948311,1,0,1.1443142253279543,0.35513150776186425,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1,0,0,1,-1.2861451872261143,1,0,-0.5330942009763487,-0.9901140717319854,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,1,1,-1.2453957889105598,1,0,-1.4847328428301763,-0.9939376025121668,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1,0,0,1,0.7105753302360499,0,1,-0.7290686507821982,-0.04121920880212017,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0,-0.9194006023861249,1,0,-0.0032988663317221967,-0.7103370953338787,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,1,1.0365705167604848,1,1,1.3303238726013027,1.627422362024665,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
0,1,1,0,-0.7971524074394618,0,0,-0.6543326317884421,-0.7793803925254315,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
0,0,0,0,-0.43040782259947247,1,0,0.008326736622861894,-0.37797558355086236,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.7920741268671586,1,1,0.8055109392229267,1.0330391202250742,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1,0,1,1,0.34383074539606057,1,0,-1.5113056495835118,-0.660828964024977,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,1.5663126948626918,1,0,-1.326956802732247,-0.18816145206116353,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,1,0.9958211184449305,1,0,-1.5030016474730943,-0.45257838239405845,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0,0.4660789403427237,0,1,-0.529772600132182,-0.016190464212311618,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,0,1,1,1.158818711707148,1,0,-1.5245920529601795,-0.5089424999294923,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,1,1.607062093178246,1,1,1.5096903181863175,2.5301272151847516,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1,0,0,1,-1.2861451872261143,1,0,-1.5030016474730943,-1.0029470715919047,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
0,0,1,0,1.5663126948626918,1,0,0.9367141725675209,1.847736842496501,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,0,1,1,0.22158255044939748,1,1,0.9931813869183589,0.5776653940313918,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0.506828338658278,1,1,1.1725478325033731,0.9590076535674225,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,0,1,0,0.9958211184449305,1,1,1.1874950363021244,1.618698559037699,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0,1.0773199150760393,1,0,0.4932804598712345,1.0917984380768289,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0,1,0,0,0.9550717201293761,1,0,0.27405480415621686,0.7701384176153547,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
1,0,1,0,0.8735729234982674,0,0,-1.1492511575693156,-0.299065819001255,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0,1,1,-0.43040782259947247,1,0,-1.526252853382263,-0.8120781729904317,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
0,0,1,1,-0.1044126360750375,1,1,1.4117030932833927,0.41340739068738874,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1,0,0,0,-0.2266608310217006,1,0,-1.4996800466289273,-0.8050683665600991,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1,0,1,1,-1.163896992279451,1,1,0.15115557292204007,-0.8864172800556842,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.9194006023861249,1,1,0.4932804598712345,-0.6216487606855313,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,1,0,0,-1.1231475939638966,1,1,0.1345475687012054,-0.8716505404908454,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
0,0,1,0,-1.2046463905950056,1,1,0.8802469582166829,-0.9048537301969042,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
1,0,1,1,1.607062093178246,1,1,1.7139687701025839,2.6525680974098735,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1,0,0,1,-1.2046463905950056,1,0,0.15447717376620732,-0.9148959920735876,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,1,1,0.506828338658278,1,1,-1.494697645362677,-0.6220662726672752,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0,-0.4711572209150268,1,1,-0.15775330558548495,-0.45859934465710284,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,1,1,1.0773199150760393,1,0,-1.4747680402976753,-0.44644754855687085,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,-1.163896992279451,1,1,0.29066280837705155,-0.8685961107296659,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-0.9194006023861249,1,0,0.7125061155862527,-0.6464797364418823,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
0,0,0,0,-0.715653610808353,1,1,-0.5281117997100984,-0.7129740131133142,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,-0.9601500007016792,0,0,-0.47164458535926057,-0.8078810788581636,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.6290765336049412,0,0,-0.8503070815942914,-0.14203736523587088,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,-0.9194006023861249,1,1,-1.4963584457847605,-0.9291133737677107,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
0,0,1,0,0.3845801437116149,1,1,0.04652514633078186,0.18720379384148012,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0.14008375381828872,1,1,1.1343494227954536,0.5773797279386196,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,0,1,1,1.0773199150760393,1,0,-1.5113056495835118,-0.5071625804283734,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,0.5883271352893868,1,0,-0.039836475617558785,0.3100182394186885,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
1,0,0,0,-1.0823981956483424,1,1,-0.1942909148713213,-0.8636518898932244,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1,0,0,1,0.8735729234982674,1,1,1.356896679354638,1.5491059039754302,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1,0,1,1,1.607062093178246,1,1,0.8951941620154341,1.8955309772487694,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,-1.163896992279451,1,1,0.9931813869183589,-0.8531701417199683,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1,1,1,1,1.3625657032849199,1,0,0.47833325607248367,1.2537491383638257,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1
1,1,1,0,-0.1044126360750375,1,0,0.4285092434099796,0.021803126126388146,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-0.43040782259947247,1,1,-0.1976125157154883,-0.46073085319547985,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0.5883271352893868,1,0,-1.4897152440964267,-0.5518363624749764,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,-0.2266608310217006,1,1,0.7125061155862527,0.04360164643638845,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0.832823525182713,1,1,0.9915205864962751,1.1858924541730187,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
0,0,1,1,0.01783555887162562,1,0,0.7025413130537519,0.1950705985501292,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
0,0,0,0,-1.2453957889105598,1,0,-0.46666218409300997,-0.9575481371559568,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,1,1,0.5475777369738324,1,0,1.1509574270162883,1.0232825244411627,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,1.3218163049693654,1,0,1.331984673023386,1.902980269975675,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,0,1,0,0.22158255044939748,1,0,-1.4814112419860093,-0.6848688644474974,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
1,0,0,0,-0.26741022933725495,1,0,0.8237797438658448,0.014705422436741082,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,-1.2861451872261143,1,1,-0.6676190351651098,-0.9918939912331042,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,1,0,1.5663126948626918,1,1,1.6624839570179963,2.51155891915456,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1,0,0,0,-1.163896992279451,1,1,0.8320837459762621,-0.8498520201808453,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
0,0,0,0,1.5255632965471373,1,1,1.6159815451996595,2.4775646541146705,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1,0,1,1,1.2403175083382567,0,0,-0.19927331613757165,0.6178124672232973,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,1,-0.43040782259947247,1,0,-1.4897152440964267,-0.8270866300183854,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.9550717201293761,1,1,0.9782341831196075,1.2405645494666484,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1
0,0,1,1,1.0365705167604848,1,0,-1.5096448491614283,-0.5371355458546234,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,-1.1231475939638966,1,1,1.1791910341917071,-0.7857309695109054,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,0,0,0,1.2810669066538112,1,1,1.1725478325033731,1.8906526793568135,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0,1.2403175083382567,1,1,0.5082276636699858,1.1837609456346418,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
